Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-04-29 00:00:00+05:30,3145.60009765625,3157.35009765625,3105.5,3115.25,2917.79541015625,1621395,0.0,0.0
2021-04-30 00:00:00+05:30,3099.0,3132.050048828125,3020.0,3035.64990234375,2843.240234375,3072305,0.0,0.0
2021-05-03 00:00:00+05:30,3024.89990234375,3055.0,3004.0,3037.0,2844.504150390625,1545831,0.0,0.0
2021-05-04 00:00:00+05:30,3062.800048828125,3090.0,3035.0,3049.75,2856.44580078125,1990777,0.0,0.0
2021-05-05 00:00:00+05:30,3070.0,3099.39990234375,3052.39990234375,3095.699951171875,2899.483642578125,1939289,0.0,0.0
2021-05-06 00:00:00+05:30,3105.5,3134.0,3074.0,3111.449951171875,2914.235107421875,1791671,0.0,0.0
2021-05-07 00:00:00+05:30,3133.0,3159.85009765625,3111.800048828125,3132.89990234375,2934.326416015625,1912540,0.0,0.0
2021-05-10 00:00:00+05:30,3145.949951171875,3164.199951171875,3125.0,3145.5,2946.126953125,2137153,0.0,0.0
2021-05-11 00:00:00+05:30,3125.0,3128.10009765625,3091.14990234375,3122.60009765625,2924.67822265625,2415625,0.0,0.0
2021-05-12 00:00:00+05:30,3120.0,3120.0,3070.60009765625,3087.60009765625,2891.89697265625,1978558,0.0,0.0
2021-05-14 00:00:00+05:30,3098.5,3098.5,3040.0,3051.5,2858.0849609375,2043935,0.0,0.0
2021-05-17 00:00:00+05:30,3055.0,3075.199951171875,3036.0,3069.75,2875.17822265625,2890462,0.0,0.0
2021-05-18 00:00:00+05:30,3100.0,3124.0,3078.0,3088.800048828125,2893.020263671875,2098538,0.0,0.0
2021-05-19 00:00:00+05:30,3084.0,3118.0,3067.10009765625,3082.0,2886.652099609375,1986041,0.0,0.0
2021-05-20 00:00:00+05:30,3067.10009765625,3088.800048828125,3052.10009765625,3060.0,2866.046142578125,2329027,0.0,0.0
2021-05-21 00:00:00+05:30,3061.0,3088.199951171875,3055.10009765625,3080.5,2885.246826171875,1685566,0.0,0.0
2021-05-24 00:00:00+05:30,3081.5,3105.0,3072.0,3081.5,2886.183349609375,1652260,0.0,0.0
2021-05-25 00:00:00+05:30,3092.0,3128.25,3082.10009765625,3114.0,2930.890380859375,1841613,15.0,0.0
2021-05-26 00:00:00+05:30,3120.0,3165.0,3103.800048828125,3158.5,2972.773681640625,1923753,0.0,0.0
2021-05-27 00:00:00+05:30,3161.949951171875,3217.75,3161.800048828125,3180.0,2993.0087890625,5959785,0.0,0.0
2021-05-28 00:00:00+05:30,3189.5,3198.0,3135.64990234375,3143.60009765625,2958.749755859375,1763701,0.0,0.0
2021-05-31 00:00:00+05:30,3150.0,3170.35009765625,3128.60009765625,3159.14990234375,2973.38525390625,1652799,0.0,0.0
2021-06-01 00:00:00+05:30,3168.60009765625,3169.949951171875,3132.0,3153.0,2967.596923828125,1377441,0.0,0.0
2021-06-02 00:00:00+05:30,3150.85009765625,3159.449951171875,3115.0,3129.449951171875,2945.43212890625,2240078,0.0,0.0
2021-06-03 00:00:00+05:30,3154.550048828125,3154.550048828125,3122.64990234375,3141.25,2956.53857421875,1281706,0.0,0.0
2021-06-04 00:00:00+05:30,3128.0,3156.85009765625,3125.0,3143.75,2958.890869140625,1836060,0.0,0.0
2021-06-07 00:00:00+05:30,3145.0,3190.449951171875,3133.60009765625,3183.199951171875,2996.02099609375,2559821,0.0,0.0
2021-06-08 00:00:00+05:30,3198.0,3231.0,3187.199951171875,3200.14990234375,3011.974609375,2574057,0.0,0.0
2021-06-09 00:00:00+05:30,3202.0,3220.0,3186.199951171875,3200.25,3012.06884765625,1710925,0.0,0.0
2021-06-10 00:00:00+05:30,3210.0,3224.0,3193.0,3216.800048828125,3027.645751953125,1874324,0.0,0.0
2021-06-11 00:00:00+05:30,3211.550048828125,3309.0,3211.0,3273.800048828125,3081.293701171875,3452954,0.0,0.0
2021-06-14 00:00:00+05:30,3279.0,3308.699951171875,3270.35009765625,3276.35009765625,3083.69384765625,1847360,0.0,0.0
2021-06-15 00:00:00+05:30,3298.0,3298.0,3251.550048828125,3262.75,3070.893310546875,1304985,0.0,0.0
2021-06-16 00:00:00+05:30,3262.10009765625,3294.699951171875,3253.0,3274.35009765625,3081.8115234375,1635552,0.0,0.0
2021-06-17 00:00:00+05:30,3265.5,3336.050048828125,3260.0,3317.75,3122.6591796875,2273413,0.0,0.0
2021-06-18 00:00:00+05:30,3350.89990234375,3358.0,3275.0,3297.300048828125,3103.41162109375,3380431,0.0,0.0
2021-06-21 00:00:00+05:30,3265.0,3286.0,3251.699951171875,3273.10009765625,3080.635009765625,1130569,0.0,0.0
2021-06-22 00:00:00+05:30,3304.0,3327.050048828125,3285.0,3301.199951171875,3107.082275390625,1708688,0.0,0.0
2021-06-23 00:00:00+05:30,3329.0,3329.0,3256.39990234375,3261.39990234375,3069.622802734375,1467104,0.0,0.0
2021-06-24 00:00:00+05:30,3284.0,3383.0,3278.5,3373.60009765625,3175.22509765625,4155204,0.0,0.0
2021-06-25 00:00:00+05:30,3375.25,3399.64990234375,3350.0,3380.800048828125,3182.001953125,2722861,0.0,0.0
2021-06-28 00:00:00+05:30,3391.5,3391.5,3333.0,3336.75,3140.542236328125,1355238,0.0,0.0
2021-06-29 00:00:00+05:30,3342.0,3366.300048828125,3326.5,3340.85009765625,3144.401123046875,1497322,0.0,0.0
2021-06-30 00:00:00+05:30,3346.0,3382.0,3338.5,3345.75,3149.012451171875,1693146,0.0,0.0
2021-07-01 00:00:00+05:30,3358.0,3362.0,3332.35009765625,3341.5,3145.012939453125,990310,0.0,0.0
2021-07-02 00:00:00+05:30,3331.0,3339.699951171875,3295.199951171875,3325.449951171875,3129.906494140625,1682274,0.0,0.0
2021-07-05 00:00:00+05:30,3342.0,3374.0,3302.0,3321.0,3125.718017578125,1972858,0.0,0.0
2021-07-06 00:00:00+05:30,3313.0,3328.0,3256.10009765625,3262.300048828125,3070.47021484375,2159420,0.0,0.0
2021-07-07 00:00:00+05:30,3275.0,3282.699951171875,3241.60009765625,3274.949951171875,3082.375732421875,2640710,0.0,0.0
2021-07-08 00:00:00+05:30,3298.0,3298.0,3231.89990234375,3258.5,3066.8935546875,2485811,0.0,0.0
2021-07-09 00:00:00+05:30,3250.0,3282.0,3201.0,3208.14990234375,3019.50439453125,6365067,0.0,0.0
2021-07-12 00:00:00+05:30,3235.0,3236.0,3188.35009765625,3193.10009765625,3005.33935546875,1892226,0.0,0.0
2021-07-13 00:00:00+05:30,3214.0,3214.0,3175.0,3187.550048828125,3000.115234375,1809339,0.0,0.0
2021-07-14 00:00:00+05:30,3187.0,3222.0,3185.0,3214.550048828125,3025.527099609375,2044279,0.0,0.0
2021-07-15 00:00:00+05:30,3227.60009765625,3231.85009765625,3194.0,3202.949951171875,3021.188720703125,2232968,7.0,0.0
2021-07-16 00:00:00+05:30,3213.0,3219.85009765625,3192.0,3194.800048828125,3013.5009765625,1256526,0.0,0.0
2021-07-19 00:00:00+05:30,3180.0,3199.800048828125,3176.0,3184.60009765625,3003.88037109375,1597058,0.0,0.0
2021-07-20 00:00:00+05:30,3184.60009765625,3215.0,3156.14990234375,3205.800048828125,3023.876953125,1811945,0.0,0.0
2021-07-22 00:00:00+05:30,3190.0,3224.949951171875,3190.0,3216.35009765625,3033.828369140625,2859334,0.0,0.0
2021-07-23 00:00:00+05:30,3230.0,3241.550048828125,3206.64990234375,3212.85009765625,3030.526611328125,1776193,0.0,0.0
2021-07-26 00:00:00+05:30,3200.0,3224.25,3190.85009765625,3197.550048828125,3016.0947265625,1259611,0.0,0.0
2021-07-27 00:00:00+05:30,3200.0,3210.0,3161.14990234375,3182.949951171875,3002.323486328125,1121367,0.0,0.0
2021-07-28 00:00:00+05:30,3188.0,3204.449951171875,3132.39990234375,3197.800048828125,3016.3310546875,1660654,0.0,0.0
2021-07-29 00:00:00+05:30,3200.25,3225.449951171875,3190.300048828125,3195.800048828125,3014.444580078125,1731997,0.0,0.0
2021-07-30 00:00:00+05:30,3219.0,3223.5,3162.35009765625,3167.449951171875,2987.703125,2999943,0.0,0.0
2021-08-02 00:00:00+05:30,3180.0,3224.89990234375,3167.0,3219.39990234375,3036.705078125,2608669,0.0,0.0
2021-08-03 00:00:00+05:30,3229.0,3290.0,3218.949951171875,3284.89990234375,3098.488037109375,3804735,0.0,0.0
2021-08-04 00:00:00+05:30,3300.0,3305.199951171875,3261.199951171875,3273.949951171875,3088.15966796875,2929598,0.0,0.0
2021-08-05 00:00:00+05:30,3275.0,3315.0,3262.5,3283.949951171875,3097.592041015625,2534521,0.0,0.0
2021-08-06 00:00:00+05:30,3272.550048828125,3324.0,3265.0,3309.800048828125,3121.974609375,2292362,0.0,0.0
2021-08-09 00:00:00+05:30,3323.89990234375,3337.0,3310.0,3322.699951171875,3134.143310546875,1510489,0.0,0.0
2021-08-10 00:00:00+05:30,3315.60009765625,3349.89990234375,3315.60009765625,3333.89990234375,3144.70751953125,2040777,0.0,0.0
2021-08-11 00:00:00+05:30,3350.0,3360.0,3327.10009765625,3344.199951171875,3154.4228515625,1929707,0.0,0.0
2021-08-12 00:00:00+05:30,3326.0,3368.0,3326.0,3351.75,3161.544677734375,1310205,0.0,0.0
2021-08-13 00:00:00+05:30,3360.75,3480.0,3357.5,3463.39990234375,3266.859130859375,4363584,0.0,0.0
2021-08-16 00:00:00+05:30,3460.0,3494.35009765625,3436.5,3472.949951171875,3275.8671875,2083489,0.0,0.0
2021-08-17 00:00:00+05:30,3482.10009765625,3560.800048828125,3463.0,3553.050048828125,3351.421630859375,4336019,0.0,0.0
2021-08-18 00:00:00+05:30,3573.85009765625,3595.0,3536.60009765625,3560.550048828125,3358.49609375,2631309,0.0,0.0
2021-08-20 00:00:00+05:30,3506.0,3575.0,3500.0,3559.5,3357.50537109375,2836148,0.0,0.0
2021-08-23 00:00:00+05:30,3580.0,3673.0,3561.89990234375,3637.39990234375,3430.984375,3744176,0.0,0.0
2021-08-24 00:00:00+05:30,3657.0,3667.35009765625,3594.39990234375,3613.199951171875,3408.157958984375,2511141,0.0,0.0
2021-08-25 00:00:00+05:30,3610.0,3697.75,3607.050048828125,3659.0,3451.3583984375,2123263,0.0,0.0
2021-08-26 00:00:00+05:30,3660.0,3687.60009765625,3647.89990234375,3671.85009765625,3463.480224609375,1902533,0.0,0.0
2021-08-27 00:00:00+05:30,3666.0,3729.5,3651.10009765625,3720.14990234375,3509.03857421875,3944728,0.0,0.0
2021-08-30 00:00:00+05:30,3715.0,3740.35009765625,3687.60009765625,3701.300048828125,3491.258544921875,2033114,0.0,0.0
2021-08-31 00:00:00+05:30,3709.39990234375,3804.10009765625,3703.449951171875,3786.449951171875,3571.576171875,3207480,0.0,0.0
2021-09-01 00:00:00+05:30,3796.0,3816.699951171875,3707.0,3714.949951171875,3504.133544921875,2643336,0.0,0.0
2021-09-02 00:00:00+05:30,3734.0,3859.14990234375,3722.0,3836.75,3619.021728515625,3403717,0.0,0.0
2021-09-03 00:00:00+05:30,3825.0,3856.89990234375,3804.550048828125,3842.050048828125,3624.021484375,1746812,0.0,0.0
2021-09-06 00:00:00+05:30,3849.699951171875,3877.60009765625,3814.0,3852.0,3633.406494140625,1723693,0.0,0.0
2021-09-07 00:00:00+05:30,3864.0,3869.949951171875,3808.25,3815.89990234375,3599.355224609375,1585039,0.0,0.0
2021-09-08 00:00:00+05:30,3810.0,3815.0,3756.0,3774.14990234375,3559.974365234375,4147175,0.0,0.0
2021-09-09 00:00:00+05:30,3789.699951171875,3808.699951171875,3765.0,3791.39990234375,3576.245361328125,1441148,0.0,0.0
2021-09-13 00:00:00+05:30,3767.0,3852.39990234375,3767.0,3845.35009765625,3627.1337890625,1691473,0.0,0.0
2021-09-14 00:00:00+05:30,3849.949951171875,3896.5,3825.0,3885.89990234375,3665.38232421875,1991188,0.0,0.0
2021-09-15 00:00:00+05:30,3882.10009765625,3980.0,3866.0,3954.550048828125,3730.136962890625,2461369,0.0,0.0
2021-09-16 00:00:00+05:30,3930.0,3981.75,3892.10009765625,3903.300048828125,3681.795166015625,2946666,0.0,0.0
2021-09-17 00:00:00+05:30,3920.0,3945.0,3805.0,3827.85009765625,3610.627685546875,6477148,0.0,0.0
2021-09-20 00:00:00+05:30,3809.0,3871.0,3807.85009765625,3823.5,3606.52392578125,2002008,0.0,0.0
2021-09-21 00:00:00+05:30,3858.0,3871.550048828125,3821.64990234375,3862.949951171875,3643.735107421875,1568129,0.0,0.0
2021-09-22 00:00:00+05:30,3862.5,3896.85009765625,3852.449951171875,3862.14990234375,3642.980224609375,1744067,0.0,0.0
2021-09-23 00:00:00+05:30,3870.0,3879.0,3835.0,3869.25,3649.67724609375,2003869,0.0,0.0
2021-09-24 00:00:00+05:30,3890.0,3944.39990234375,3855.0,3871.300048828125,3651.611572265625,2320754,0.0,0.0
2021-09-27 00:00:00+05:30,3900.0,3904.0,3802.89990234375,3836.949951171875,3619.2109375,1673362,0.0,0.0
2021-09-28 00:00:00+05:30,3850.0,3850.0,3751.25,3779.14990234375,3564.690185546875,2253075,0.0,0.0
2021-09-29 00:00:00+05:30,3759.800048828125,3806.0,3722.14990234375,3791.89990234375,3576.717041015625,2489161,0.0,0.0
2021-09-30 00:00:00+05:30,3805.0,3805.0,3750.10009765625,3775.550048828125,3561.294921875,2252412,0.0,0.0
2021-10-01 00:00:00+05:30,3781.75,3810.0,3725.0,3730.199951171875,3518.5185546875,1578374,0.0,0.0
2021-10-04 00:00:00+05:30,3724.800048828125,3783.64990234375,3707.449951171875,3773.300048828125,3559.172607421875,1356860,0.0,0.0
2021-10-05 00:00:00+05:30,3754.0,3840.0,3741.60009765625,3833.300048828125,3615.767578125,1877966,0.0,0.0
2021-10-06 00:00:00+05:30,3836.0,3857.449951171875,3795.0,3810.89990234375,3594.638671875,1678154,0.0,0.0
2021-10-07 00:00:00+05:30,3830.0,3899.0,3820.050048828125,3892.89990234375,3671.985107421875,1647233,0.0,0.0
2021-10-08 00:00:00+05:30,3925.0,3989.89990234375,3900.0,3935.64990234375,3712.309326171875,2934339,0.0,0.0
2021-10-11 00:00:00+05:30,3755.0,3757.5,3660.0,3685.60009765625,3476.449462890625,11845402,0.0,0.0
2021-10-12 00:00:00+05:30,3706.0,3707.0,3630.60009765625,3652.85009765625,3445.557861328125,5752877,0.0,0.0
2021-10-13 00:00:00+05:30,3650.0,3675.449951171875,3645.0,3655.199951171875,3447.774169921875,3545655,0.0,0.0
2021-10-14 00:00:00+05:30,3625.0,3670.0,3608.199951171875,3611.449951171875,3413.043701171875,6442299,7.0,0.0
2021-10-18 00:00:00+05:30,3603.449951171875,3652.699951171875,3601.449951171875,3647.14990234375,3446.781982421875,3590107,0.0,0.0
2021-10-19 00:00:00+05:30,3669.0,3690.10009765625,3625.199951171875,3634.14990234375,3434.49609375,3135441,0.0,0.0
2021-10-20 00:00:00+05:30,3612.0,3630.0,3578.300048828125,3608.85009765625,3410.58642578125,2933693,0.0,0.0
2021-10-21 00:00:00+05:30,3604.10009765625,3607.449951171875,3511.25,3532.5,3338.43017578125,4871211,0.0,0.0
2021-10-22 00:00:00+05:30,3560.0,3561.60009765625,3485.0,3498.85009765625,3306.629638671875,2691670,0.0,0.0
2021-10-25 00:00:00+05:30,3503.0,3514.550048828125,3450.0,3492.949951171875,3301.0537109375,2595594,0.0,0.0
2021-10-26 00:00:00+05:30,3494.5,3529.0,3475.0,3482.60009765625,3291.27197265625,3878763,0.0,0.0
2021-10-27 00:00:00+05:30,3483.0,3511.25,3483.0,3489.75,3298.030029296875,2510813,0.0,0.0
2021-10-28 00:00:00+05:30,3518.0,3518.0,3415.0,3421.64990234375,3233.67041015625,2424942,0.0,0.0
2021-10-29 00:00:00+05:30,3400.050048828125,3461.0,3385.949951171875,3397.75,3211.083984375,3960501,0.0,0.0
2021-11-01 00:00:00+05:30,3437.949951171875,3487.0,3412.949951171875,3476.39990234375,3285.412841796875,2020718,0.0,0.0
2021-11-02 00:00:00+05:30,3494.0,3513.60009765625,3469.75,3484.199951171875,3292.7841796875,3087414,0.0,0.0
2021-11-03 00:00:00+05:30,3504.199951171875,3519.89990234375,3466.050048828125,3492.25,3300.39208984375,1537639,0.0,0.0
2021-11-04 00:00:00+05:30,3512.949951171875,3513.25,3505.0,3508.64990234375,3315.890869140625,328991,0.0,0.0
2021-11-08 00:00:00+05:30,3548.0,3548.0,3481.199951171875,3502.75,3310.31494140625,2526082,0.0,0.0
2021-11-09 00:00:00+05:30,3508.0,3535.0,3496.0,3505.699951171875,3313.103271484375,1782692,0.0,0.0
2021-11-10 00:00:00+05:30,3498.0,3519.699951171875,3480.199951171875,3484.300048828125,3292.878662109375,1516489,0.0,0.0
2021-11-11 00:00:00+05:30,3480.0,3510.050048828125,3436.0,3488.199951171875,3296.564208984375,1284514,0.0,0.0
2021-11-12 00:00:00+05:30,3506.0,3534.14990234375,3485.699951171875,3526.050048828125,3332.3349609375,1747259,0.0,0.0
2021-11-15 00:00:00+05:30,3528.0,3569.60009765625,3528.0,3553.300048828125,3358.088134765625,1809157,0.0,0.0
2021-11-16 00:00:00+05:30,3569.0,3575.550048828125,3542.0,3556.39990234375,3361.017822265625,2013204,0.0,0.0
2021-11-17 00:00:00+05:30,3550.60009765625,3562.85009765625,3506.39990234375,3521.89990234375,3328.41357421875,1632914,0.0,0.0
2021-11-18 00:00:00+05:30,3515.14990234375,3520.85009765625,3451.60009765625,3475.699951171875,3284.7509765625,2136598,0.0,0.0
2021-11-22 00:00:00+05:30,3478.39990234375,3515.949951171875,3440.300048828125,3458.39990234375,3268.401611328125,3167936,0.0,0.0
2021-11-23 00:00:00+05:30,3445.0,3480.949951171875,3407.800048828125,3464.25,3273.93017578125,2153461,0.0,0.0
2021-11-24 00:00:00+05:30,3472.199951171875,3493.050048828125,3424.0,3443.300048828125,3254.13134765625,2161746,0.0,0.0
2021-11-25 00:00:00+05:30,3443.89990234375,3463.0,3434.050048828125,3445.89990234375,3256.588134765625,1849619,0.0,0.0
2021-11-26 00:00:00+05:30,3425.0,3490.0,3411.89990234375,3446.85009765625,3257.48583984375,1941251,0.0,0.0
2021-11-29 00:00:00+05:30,3447.14990234375,3529.35009765625,3406.449951171875,3502.0,3309.606201171875,2981745,0.0,0.0
2021-11-30 00:00:00+05:30,3491.0,3563.75,3491.0,3529.14990234375,3335.2646484375,5588446,0.0,0.0
2021-12-01 00:00:00+05:30,3535.0,3590.0,3535.0,3577.800048828125,3381.2421875,2102118,0.0,0.0
2021-12-02 00:00:00+05:30,3589.199951171875,3648.0,3574.10009765625,3642.89990234375,3442.765625,3152938,0.0,0.0
2021-12-03 00:00:00+05:30,3646.449951171875,3665.949951171875,3630.85009765625,3640.449951171875,3440.450439453125,2486263,0.0,0.0
2021-12-06 00:00:00+05:30,3640.449951171875,3658.0,3522.0,3536.39990234375,3342.116455078125,1849642,0.0,0.0
2021-12-07 00:00:00+05:30,3562.5,3598.0,3524.300048828125,3584.5,3387.573974609375,1484458,0.0,0.0
2021-12-08 00:00:00+05:30,3601.0,3646.449951171875,3601.0,3626.89990234375,3427.64501953125,1428660,0.0,0.0
2021-12-09 00:00:00+05:30,3610.0,3634.75,3566.0,3601.75,3403.8759765625,1567957,0.0,0.0
2021-12-10 00:00:00+05:30,3585.0,3642.0,3575.10009765625,3636.800048828125,3437.000732421875,1510718,0.0,0.0
2021-12-13 00:00:00+05:30,3650.0,3662.0,3601.699951171875,3609.64990234375,3411.342529296875,1883864,0.0,0.0
2021-12-14 00:00:00+05:30,3605.0,3635.0,3576.699951171875,3623.800048828125,3424.71484375,1747007,0.0,0.0
2021-12-15 00:00:00+05:30,3620.0,3623.0,3558.14990234375,3570.35009765625,3374.201416015625,1603233,0.0,0.0
2021-12-16 00:00:00+05:30,3582.0,3608.449951171875,3570.0,3581.60009765625,3384.833984375,2072320,0.0,0.0
2021-12-17 00:00:00+05:30,3602.5,3651.35009765625,3573.699951171875,3584.35009765625,3387.432861328125,4333992,0.0,0.0
2021-12-20 00:00:00+05:30,3589.0,3606.0,3510.14990234375,3556.89990234375,3361.490234375,2312310,0.0,0.0
2021-12-21 00:00:00+05:30,3582.64990234375,3641.199951171875,3566.39990234375,3608.300048828125,3410.066650390625,2340989,0.0,0.0
2021-12-22 00:00:00+05:30,3624.0,3636.800048828125,3606.25,3630.75,3431.28369140625,1224328,0.0,0.0
2021-12-23 00:00:00+05:30,3648.0,3670.5,3630.0,3662.699951171875,3461.47802734375,1792861,0.0,0.0
2021-12-24 00:00:00+05:30,3685.0,3705.0,3644.800048828125,3670.89990234375,3469.227294921875,2209923,0.0,0.0
2021-12-27 00:00:00+05:30,3671.0,3700.0,3653.10009765625,3696.10009765625,3493.04296875,1534135,0.0,0.0
2021-12-28 00:00:00+05:30,3710.0,3725.0,3693.85009765625,3706.550048828125,3502.919189453125,1456218,0.0,0.0
2021-12-29 00:00:00+05:30,3692.25,3719.949951171875,3685.0,3694.699951171875,3491.7197265625,1456923,0.0,0.0
2021-12-30 00:00:00+05:30,3681.35009765625,3740.0,3680.0,3733.75,3528.624755859375,1966475,0.0,0.0
2021-12-31 00:00:00+05:30,3742.800048828125,3760.0,3731.300048828125,3738.35009765625,3532.971923828125,1207141,0.0,0.0
2022-01-03 00:00:00+05:30,3750.0,3830.0,3745.0,3817.75,3608.010009765625,2346158,0.0,0.0
2022-01-04 00:00:00+05:30,3831.10009765625,3889.14990234375,3811.699951171875,3884.75,3671.328369140625,2488606,0.0,0.0
2022-01-05 00:00:00+05:30,3865.0,3870.0,3812.39990234375,3860.949951171875,3648.836181640625,1733031,0.0,0.0
2022-01-06 00:00:00+05:30,3812.0,3835.0,3772.0,3807.449951171875,3598.275146484375,1810293,0.0,0.0
2022-01-07 00:00:00+05:30,3820.0,3864.89990234375,3796.39990234375,3853.5,3641.79541015625,2460591,0.0,0.0
2022-01-10 00:00:00+05:30,3978.0,3978.0,3861.0,3879.85009765625,3666.6982421875,3937092,0.0,0.0
2022-01-11 00:00:00+05:30,3856.0,3925.0,3856.0,3915.89990234375,3700.767578125,1906106,0.0,0.0
2022-01-12 00:00:00+05:30,3925.0,3929.0,3836.550048828125,3859.89990234375,3647.843994140625,3203744,0.0,0.0
2022-01-13 00:00:00+05:30,3918.0,3923.0,3857.0,3897.89990234375,3683.756591796875,6684507,0.0,0.0
2022-01-14 00:00:00+05:30,3877.85009765625,3977.0,3860.050048828125,3968.14990234375,3750.147216796875,3348123,0.0,0.0
2022-01-17 00:00:00+05:30,3992.699951171875,4043.0,3962.300048828125,4019.14990234375,3798.3447265625,3442604,0.0,0.0
2022-01-18 00:00:00+05:30,4033.949951171875,4041.699951171875,3980.0,3990.60009765625,3771.364013671875,2389041,0.0,0.0
2022-01-19 00:00:00+05:30,4012.0,4012.0,3910.5,3914.64990234375,3706.0869140625,3102539,7.0,0.0
2022-01-20 00:00:00+05:30,3910.0,3920.0,3811.0,3826.550048828125,3622.680419921875,6176776,0.0,0.0
2022-01-21 00:00:00+05:30,3807.0,3851.550048828125,3771.10009765625,3833.5,3629.26025390625,3112358,0.0,0.0
2022-01-24 00:00:00+05:30,3840.0,3849.64990234375,3740.10009765625,3771.35009765625,3570.421875,3258414,0.0,0.0
2022-01-25 00:00:00+05:30,3769.5,3809.39990234375,3722.199951171875,3769.89990234375,3569.048828125,3330501,0.0,0.0
2022-01-27 00:00:00+05:30,3731.0,3733.39990234375,3625.10009765625,3649.25,3454.8271484375,5718297,0.0,0.0
2022-01-28 00:00:00+05:30,3646.0,3729.800048828125,3646.0,3690.050048828125,3493.453369140625,3143862,0.0,0.0
2022-01-31 00:00:00+05:30,3749.0,3758.0,3721.39990234375,3736.25,3537.191650390625,2739393,0.0,0.0
2022-02-01 00:00:00+05:30,3770.0,3808.0,3736.39990234375,3800.64990234375,3598.160400390625,2105169,0.0,0.0
2022-02-02 00:00:00+05:30,3827.89990234375,3864.0,3800.64990234375,3856.199951171875,3650.751220703125,1984212,0.0,0.0
2022-02-03 00:00:00+05:30,3851.0,3882.5,3816.050048828125,3824.60009765625,3620.8349609375,1960538,0.0,0.0
2022-02-04 00:00:00+05:30,3815.300048828125,3824.699951171875,3769.0,3814.89990234375,3611.6513671875,2307366,0.0,0.0
2022-02-07 00:00:00+05:30,3791.0,3831.800048828125,3756.14990234375,3779.0,3577.66455078125,1919149,0.0,0.0
2022-02-08 00:00:00+05:30,3791.550048828125,3799.699951171875,3721.0,3743.449951171875,3544.0078125,2946443,0.0,0.0
2022-02-09 00:00:00+05:30,3750.0,3777.949951171875,3746.10009765625,3760.550048828125,3560.197021484375,1638721,0.0,0.0
2022-02-10 00:00:00+05:30,3789.800048828125,3789.800048828125,3758.0,3770.35009765625,3569.475341796875,2112459,0.0,0.0
2022-02-11 00:00:00+05:30,3752.5,3752.5,3690.0,3694.949951171875,3498.092529296875,3851488,0.0,0.0
2022-02-14 00:00:00+05:30,3724.0,3793.25,3710.0,3733.75,3534.824951171875,5951745,0.0,0.0
2022-02-15 00:00:00+05:30,3786.0,3835.0,3748.0,3817.800048828125,3614.39697265625,3931683,0.0,0.0
2022-02-16 00:00:00+05:30,3844.0,3854.10009765625,3806.0,3813.10009765625,3609.947998046875,3256906,0.0,0.0
2022-02-17 00:00:00+05:30,3825.0,3835.0,3779.0,3784.199951171875,3582.5869140625,3134372,0.0,0.0
2022-02-18 00:00:00+05:30,3769.0,3815.949951171875,3757.60009765625,3793.89990234375,3591.770263671875,3688883,0.0,0.0
2022-02-21 00:00:00+05:30,3810.0,3827.800048828125,3705.550048828125,3719.39990234375,3521.23974609375,7465922,0.0,0.0
2022-02-22 00:00:00+05:30,3650.0,3667.89990234375,3570.0,3586.39990234375,3395.3251953125,5408531,0.0,0.0
2022-02-23 00:00:00+05:30,3611.0,3622.89990234375,3555.64990234375,3563.800048828125,3373.9296875,2426203,0.0,0.0
2022-02-24 00:00:00+05:30,3474.0,3483.85009765625,3391.10009765625,3401.64990234375,3220.4189453125,5039136,0.0,0.0
2022-02-25 00:00:00+05:30,3468.0,3530.0,3462.0,3520.75,3333.173095703125,2549723,0.0,0.0
2022-02-28 00:00:00+05:30,3490.0,3563.75,3455.89990234375,3554.199951171875,3364.84130859375,3288942,0.0,0.0
2022-03-02 00:00:00+05:30,3552.5,3571.949951171875,3506.0,3546.14990234375,3357.219970703125,2761341,0.0,0.0
2022-03-03 00:00:00+05:30,3562.85009765625,3578.60009765625,3530.10009765625,3544.39990234375,3355.562744140625,1928039,0.0,0.0
2022-03-04 00:00:00+05:30,3501.5,3561.199951171875,3487.050048828125,3524.35009765625,3336.58154296875,2370257,0.0,0.0
2022-03-07 00:00:00+05:30,3450.0,3548.0,3431.550048828125,3484.89990234375,3299.2333984375,3054130,0.0,0.0
2022-03-08 00:00:00+05:30,3460.0,3609.0,3460.0,3599.949951171875,3408.153564453125,3300992,0.0,0.0
2022-03-09 00:00:00+05:30,3605.0,3654.0,3597.050048828125,3632.60009765625,3439.06396484375,2719654,0.0,0.0
2022-03-10 00:00:00+05:30,3684.0,3684.0,3615.0,3620.949951171875,3428.034912109375,2005441,0.0,0.0
2022-03-11 00:00:00+05:30,3603.25,3639.85009765625,3592.85009765625,3599.14990234375,3407.395751953125,1623423,0.0,0.0
2022-03-14 00:00:00+05:30,3580.0,3648.35009765625,3580.0,3643.0,3448.90966796875,1765688,0.0,0.0
2022-03-15 00:00:00+05:30,3659.0,3659.0,3585.39990234375,3593.89990234375,3402.42578125,3651133,0.0,0.0
2022-03-16 00:00:00+05:30,3640.5,3668.0,3616.25,3655.89990234375,3461.12255859375,3090475,0.0,0.0
2022-03-17 00:00:00+05:30,3696.60009765625,3710.0,3660.300048828125,3672.75,3477.074462890625,3600452,0.0,0.0
